Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
2015/2/20,102.7283,,,103.2309,,,103.7213,,,102.6929,,
2015/2/19,103.2202,,,102.9563,,,103.4981,,,101.9971,,
2015/2/18,103.21,,,103.9932,,,104.0748,,,102.9448,,
2015/2/17,103.9821,,,104.6844,,,104.7568,,,102.7745,,
2015/2/13,104.472,,,103.1593,,,104.5215,,,103.1593,,
2015/2/12,103.0098,,,101.7933,,,103.0814,,,101.6972,,
2015/2/11,101.6249,,,102.3315,,,102.5996,,,101.1374,,
2015/2/10,102.1225,,,103.3147,,,103.4606,,,102.0296,,
2015/2/9,103.5666,,,103.1751,,,103.9987,,,102.8944,,
2015/2/6,102.6488,,,103.0311,,,103.7366,,,102.3188,,
2015/2/5,102.4819,,,101.8874,,,103.1181,,,101.1396,,
2015/2/4,101.6108,,,104.0194,,,104.0489,,,101.366,,
2015/2/3,104.0163,,,101.7116,,,104.5795,,,101.683,,
2015/2/2,101.3224,,,100.0853,,,101.9237,,,99.8801,,
2015/1/30,100.8413,,,98.6845,,,100.8462,,,98.5473,,
2015/1/29,98.7629,,,100.1424,,,100.1701,,,98.2747,,
2015/1/28,100.2513,,,100.8505,,,101.0175,,,100.1083,,
2015/1/27,101.3211,,,100.687,,,101.4659,,,100.4998,,
2015/1/26,100.745,,,100.6493,,,101.3039,,,99.9137,,
2015/1/23,101.131,,,101.8299,,,102.1207,,,100.9507,,
2015/1/22,101.5883,,,102.6119,,,102.9876,,,101.3729,,
2015/1/21,102.5472,,,102.0265,,,102.6021,,,101.9433,,
2015/1/20,101.4993,,,102.0419,,,102.5307,,,101.3569,,
2015/1/16,103.3062,,,101.8248,,,103.3272,,,101.5899,,
2015/1/15,101.7177,,,102.6653,,,104.5985,,,101.4079,,
2015/1/14,102.3496,,,100.4486,,,102.4468,,,99.9516,,
2015/1/13,101.2909,,,101.9287,,,101.964,,,100.8291,,
2015/1/12,101.895,,,103.4818,,,103.5086,,,101.8691,,
2015/1/9,103.6223,,,103.8437,,,103.9951,,,103.2831,,
2015/1/8,103.6365,,,103.6904,,,103.9883,,,103.3453,,
2015/1/7,103.5252,,,104.0556,,,104.4013,,,103.1933,,
2015/1/6,104.0825,,,104.0639,,,104.436,,,103.387,,
2015/1/5,103.873,,,104.2101,,,104.3957,,,103.7422,,
2015/1/2,103.8614,,,104.5145,,,104.6814,,,103.7625,,
2014/12/31,104.3285,,,106.0548,,,106.0991,,,104.147,,
2014/12/30,106.1031,,,106.2486,,,106.622,,,105.7551,,
2014/12/29,106.113,,,106.9132,,,107.0558,,,105.8119,,
2014/12/26,106.4859,,,106.5289,,,106.7767,,,106.2268,,
2014/12/24,106.1649,,,107.565,,,107.5771,,,106.0032,,
2014/12/23,107.5993,,,107.2385,,,107.6289,,,106.7903,,
2014/12/22,107.0226,,,108.5628,,,108.7586,,,106.9416,,
2014/12/19,108.66,,,108.5176,,,108.9012,,,108.2242,,
2014/12/18,108.5242,,,108.9477,,,110.0844,,,108.5016,,
2014/12/17,108.8532,,,108.1862,,,109.4446,,,107.7274,,
2014/12/16,108.2629,,,109.5319,,,109.5825,,,108.0716,,
2014/12/15,109.7779,,,111.1041,,,111.4756,,,109.7173,,
2014/12/12,110.7697,,,110.6288,,,111.1126,,,110.4854,,
2014/12/11,110.6821,,,111.1889,,,111.4507,,,110.5,,
2014/12/10,110.879,,,111.6447,,,111.9264,,,110.6424,,
2014/12/9,111.9937,,,110.5832,,,112.1305,,,110.4571,,
2014/12/8,110.6721,,,111.8986,,,111.9857,,,110.6395,,
2014/12/5,112.2006,,,112.0652,,,112.3637,,,111.6,,
2014/12/4,112.1997,,,112.3002,,,112.4024,,,111.842,,
2014/12/3,112.1638,,,112.5653,,,112.7104,,,111.8883,,
2014/12/2,112.5138,,,114.34,,,114.3803,,,112.4541,,
2014/12/1,114.797,,,111.4802,,,114.8366,,,111.0612,,
2014/11/28,112.9451,,,115.3768,,,115.416,,,112.8565,,
2014/11/26,117.4897,,,117.8176,,,118.0373,,,117.4132,,
2014/11/25,117.6903,,,117.1706,,,117.9807,,,117.0991,,
2014/11/24,117.2245,,,117.5212,,,117.8581,,,117.073,,
2014/11/21,118.1138,,,117.8415,,,118.7349,,,117.5167,,
2014/11/20,117.916,,,116.9042,,,117.9457,,,116.8644,,
2014/11/19,117.1025,,,116.6614,,,117.7116,,,116.4543,,
2014/11/18,116.7847,,,117.1512,,,117.7292,,,116.3303,,
2014/11/17,117.478,,,117.152,,,117.4926,,,116.6227,,
2014/11/14,116.8782,,,115.9371,,,117.0874,,,115.3634,,
2014/11/13,115.9414,,,117.191,,,117.3915,,,115.8941,,
2014/11/12,117.3225,,,117.3422,,,118.216,,,117.1967,,
2014/11/11,117.5562,,,116.5679,,,117.6262,,,115.6845,,
2014/11/10,116.5363,,,118.1797,,,118.4065,,,116.5096,,
2014/11/7,117.6761,,,116.8983,,,117.9828,,,116.715,,
2014/11/6,116.9938,,,116.3569,,,116.9968,,,115.8362,,
2014/11/5,116.3039,,,116.4657,,,116.4808,,,115.4073,,
2014/11/4,116.4809,,,117.4495,,,117.5505,,,116.241,,
2014/11/3,117.7226,,,117.7894,,,118.3508,,,117.5881,,
2014/10/31,117.7365,,,117.9586,,,118.1064,,,116.7527,,
2014/10/30,117.9486,,,118.7839,,,118.8587,,,117.6984,,
2014/10/29,119.0795,,,117.9485,,,119.2165,,,117.8531,,
2014/10/28,117.7636,,,116.7179,,,117.7815,,,116.6534,,
2014/10/27,116.8334,,,116.2431,,,116.8545,,,115.7011,,
2014/10/24,116.5802,,,117.1466,,,117.3296,,,116.4253,,
2014/10/23,117.2404,,,116.399,,,117.2649,,,116.3582,,
2014/10/22,116.6535,,,117.3754,,,118.031,,,116.6102,,
2014/10/21,117.4681,,,116.6506,,,117.5026,,,116.5587,,
2014/10/20,116.6059,,,117.2012,,,117.4466,,,116.2066,,
2014/10/17,117.4452,,,117.8004,,,117.8343,,,117.2508,,
2014/10/16,117.5465,,,116.8187,,,117.8698,,,116.1964,,
2014/10/15,116.9992,,,118.2142,,,118.4417,,,116.882,,
2014/10/14,118.4048,,,118.9092,,,119.2777,,,118.3607,,
2014/10/13,119.0406,,,118.1774,,,119.104,,,117.8527,,
2014/10/10,118.2045,,,118.3397,,,118.8631,,,117.8225,,
2014/10/9,118.8325,,,119.3917,,,119.79,,,118.7774,,
2014/10/8,118.8028,,,119.4839,,,119.5205,,,118.6921,,
2014/10/7,119.8569,,,119.5832,,,120.1733,,,119.2172,,
2014/10/6,119.5825,,,118.0177,,,119.5968,,,117.901,,
2014/10/3,118.0182,,,118.4298,,,118.6295,,,117.6944,,
2014/10/2,118.2173,,,118.6886,,,118.8557,,,117.7308,,
2014/10/1,118.5566,,,118.5069,,,119.4202,,,118.3798,,
2014/9/30,118.6922,,,120.2773,,,120.5314,,,118.6051,,
2014/9/29,120.4245,,,118.9651,,,120.4516,,,118.8843,,
2014/9/26,119.1847,,,119.0988,,,119.4588,,,118.8022,,
2014/9/25,119.0828,,,119.414,,,119.414,,,118.5452,,
2014/9/24,119.5306,,,118.6135,,,119.5839,,,118.4297,,
2014/9/23,118.6006,,,118.7691,,,119.3924,,,118.5838,,
2014/9/22,118.6252,,,118.8943,,,118.9579,,,118.2027,,
2014/9/19,119.485,,,120.3619,,,120.4962,,,119.3955,,
2014/9/18,120.4843,,,121.5154,,,121.6375,,,120.4562,,
2014/9/17,122.0424,,,122.3068,,,122.4018,,,121.7949,,
2014/9/16,122.2611,,,121.6832,,,122.3414,,,121.107,,
2014/9/15,121.3571,,,120.8646,,,121.4799,,,120.7641,,
2014/9/12,121.2991,,,121.7921,,,122.0489,,,121.0162,,
2014/9/11,121.6292,,,122.6806,,,122.6964,,,121.1281,,
2014/9/10,122.6383,,,123.7462,,,123.7462,,,122.5159,,
2014/9/9,123.4755,,,124.2146,,,124.2257,,,123.4334,,
2014/9/8,124.2431,,,124.9476,,,125.1751,,,124.0698,,
2014/9/5,124.8522,,,124.8702,,,125.0451,,,124.4795,,
2014/9/4,124.6729,,,125.3229,,,125.6154,,,124.5911,,
2014/9/3,125.1742,,,125.4339,,,125.5987,,,124.7671,,
2014/9/2,125.3004,,,126.1774,,,126.4611,,,125.2755,,
2014/8/29,126.5745,,,126.4542,,,126.6976,,,126.2291,,
2014/8/28,126.3261,,,126.0004,,,126.5461,,,125.9157,,
2014/8/27,126.0103,,,125.9749,,,126.3094,,,125.6183,,
2014/8/26,125.8897,,,125.4051,,,126.091,,,125.3941,,
2014/8/25,125.4041,,,125.3766,,,125.6757,,,125.1643,,
2014/8/22,125.4217,,,125.6208,,,125.7801,,,125.3698,,
2014/8/21,125.4898,,,125.1442,,,125.6318,,,124.8973,,
2014/8/20,125.2677,,,124.9822,,,125.4685,,,124.8005,,
2014/8/19,124.9821,,,125.137,,,125.4879,,,124.8575,,
2014/8/18,125.134,,,125.3178,,,125.4508,,,125.0093,,
2014/8/15,125.7131,,,125.6147,,,125.7944,,,125.0983,,
2014/8/14,125.6506,,,125.9772,,,126.1438,,,125.5711,,
2014/8/13,126.2692,,,126.823,,,126.935,,,126.093,,
2014/8/12,126.8747,,,127.5025,,,127.7181,,,126.7439,,
2014/8/11,127.6818,,,127.5082,,,127.8099,,,127.2552,,
2014/8/8,127.3322,,,127.6899,,,127.9788,,,127.0934,,
2014/8/7,127.7319,,,128.1423,,,128.308,,,127.5717,,
2014/8/6,128.2155,,,127.3929,,,128.26,,,127.0452,,
2014/8/5,127.2269,,,127.7646,,,127.903,,,127.0152,,
2014/8/4,127.9139,,,127.3111,,,128.1575,,,127.2776,,
2014/8/1,127.089,,,127.827,,,128.0014,,,127.0642,,
2014/7/31,127.9143,,,128.2139,,,128.5881,,,127.8809,,
2014/7/30,128.4524,,,128.4968,,,128.7896,,,128.1717,,
2014/7/29,128.6299,,,129.2734,,,129.4839,,,128.1236,,
2014/7/28,129.3386,,,129.3718,,,129.6808,,,129.1126,,
2014/7/25,129.3045,,,129.1185,,,129.3703,,,128.622,,
2014/7/24,129.0494,,,129.2031,,,129.9427,,,128.9844,,
2014/7/23,129.1567,,,128.7427,,,129.175,,,128.662,,
2014/7/22,128.8095,,,129.4845,,,129.7263,,,128.7622,,
2014/7/21,129.3721,,,128.8433,,,129.4221,,,128.7515,,
2014/7/18,129.2916,,,130.0226,,,130.0994,,,129.1748,,
2014/7/17,129.982,,,129.726,,,130.6101,,,129.4113,,
2014/7/16,129.771,,,129.5985,,,130.2334,,,129.5797,,
2014/7/15,129.4809,,,130.085,,,130.0854,,,129.0091,,
2014/7/14,130.167,,,130.1343,,,130.2097,,,129.6043,,
2014/7/11,130.1882,,,131.0848,,,131.1814,,,129.9216,,
2014/7/10,131.1412,,,131.4323,,,131.8398,,,130.9539,,
2014/7/9,131.5479,,,132.2712,,,132.4882,,,131.4247,,
2014/7/8,132.3622,,,132.6062,,,132.9993,,,132.1954,,
2014/7/7,132.66,,,133.6543,,,133.6837,,,132.4289,,
2014/7/3,134.2159,,,134.24,,,134.3218,,,133.9068,,
2014/7/2,134.2875,,,134.13,,,134.3698,,,133.8974,,
2014/7/1,134.2322,,,134.6418,,,134.6663,,,133.9245,,
2014/6/30,134.6268,,,135.8867,,,135.8867,,,134.6033,,
2014/6/27,135.8867,,,136.3613,,,136.4323,,,135.7205,,
2014/6/26,136.3613,,,136.6259,,,136.812,,,136.0009,,
2014/6/25,136.6259,,,136.3393,,,136.66,,,135.9354,,
2014/6/24,136.3393,,,136.1513,,,136.4341,,,135.7488,,
2014/6/23,136.1513,,,136.5546,,,137.1773,,,135.9712,,
2014/6/20,136.5546,,,136.268,,,136.6043,,,136.0884,,
2014/6/19,136.268,,,134.8681,,,136.4055,,,134.8254,,
2014/6/18,134.8681,,,134.6609,,,135.1221,,,134.5358,,
2014/6/17,134.6609,,,134.7102,,,134.8077,,,134.1846,,
2014/6/16,134.7102,,,134.7728,,,135.3675,,,134.6018,,
2014/6/13,134.7728,,,134.2696,,,134.9359,,,134.2696,,
2014/6/12,134.2768,,,132.8375,,,134.3126,,,132.8368,,
2014/6/11,132.8375,,,133.2885,,,133.5068,,,132.8062,,
2014/6/10,133.2885,,,133.797,,,133.9014,,,133.211,,
2014/6/9,133.797,,,133.7139,,,134.0019,,,133.6815,,
2014/6/6,133.7139,,,133.2865,,,133.7936,,,133.1185,,
2014/6/5,133.2865,,,133.2861,,,133.4443,,,132.9248,,
2014/6/4,133.2861,,,133.6078,,,133.7322,,,133.2288,,
2014/6/3,133.5879,,,133.9812,,,134.0414,,,133.3214,,
2014/6/2,133.9812,,,133.6506,,,134.2303,,,133.6506,,
2014/5/30,133.8324,,,134.7409,,,134.9993,,,133.7872,,
2014/5/29,134.7409,,,134.7949,,,134.9676,,,134.5334,,
2014/5/28,134.7949,,,134.7938,,,135.0691,,,134.2417,,
2014/5/27,134.7938,,,135.713,,,135.713,,,134.7512,,
2014/5/23,135.713,,,135.6012,,,136.0718,,,135.5177,,
2014/5/22,135.6012,,,135.6405,,,136.5078,,,135.5223,,
2014/5/21,135.6405,,,135.6008,,,135.8537,,,135.2717,,
2014/5/20,135.6008,,,135.7201,,,136.2488,,,135.4876,,
2014/5/19,135.7201,,,135.2348,,,136.0544,,,135.1507,,
2014/5/16,135.2348,,,135.7908,,,136.0515,,,135.1798,,
2014/5/15,135.7908,,,136.6092,,,136.6092,,,135.586,,
2014/5/14,136.6092,,,136.3039,,,136.9212,,,136.2028,,
2014/5/13,136.3039,,,136.0531,,,136.514,,,135.8712,,
2014/5/12,136.0531,,,135.7143,,,136.573,,,135.6558,,
2014/5/9,135.7618,,,136.2816,,,136.6854,,,135.6685,,
2014/5/8,136.2816,,,136.5841,,,136.8904,,,136.1169,,
2014/5/7,136.5841,,,137.197,,,137.3334,,,136.3623,,
2014/5/6,137.197,,,136.8194,,,137.4334,,,136.6894,,
2014/5/5,136.8194,,,136.675,,,137.1199,,,136.675,,
2014/5/2,136.675,,,136.2771,,,136.8922,,,136.0912,,
2014/5/1,136.2771,,,137.7964,,,137.7964,,,136.2091,,
2014/4/30,137.7964,,,138.6677,,,138.6677,,,137.2902,,
2014/4/29,138.6677,,,137.8149,,,138.6677,,,137.5755,,
2014/4/28,137.8149,,,138.0458,,,138.6238,,,137.6226,,
2014/4/25,138.0458,,,138.166,,,138.4371,,,137.8596,,
2014/4/24,138.1519,,,137.6169,,,138.3863,,,137.5612,,
2014/4/23,137.6169,,,137.3954,,,137.7563,,,137.2349,,
2014/4/22,137.3954,,,136.9121,,,137.5618,,,136.9059,,
2014/4/21,136.9121,,,137.6799,,,137.6799,,,136.7133,,
2014/4/17,137.6799,,,137.0637,,,137.7119,,,136.7171,,
2014/4/16,137.0637,,,136.8214,,,137.838,,,136.6121,,
2014/4/15,136.8214,,,137.3696,,,137.3696,,,136.1479,,
2014/4/14,137.3696,,,136.4154,,,137.3857,,,136.4154,,
2014/4/11,136.4015,,,136.9841,,,137.0614,,,136.3666,,
2014/4/10,136.9841,,,136.4738,,,137.1721,,,136.3238,,
2014/4/9,136.4738,,,136.0381,,,136.7563,,,135.6395,,
2014/4/8,136.0381,,,134.6134,,,136.0533,,,134.6134,,
2014/4/7,134.6134,,,134.746,,,135.1852,,,134.2724,,
2014/4/4,134.746,,,134.281,,,134.8566,,,134.1506,,
2014/4/3,134.281,,,133.3962,,,134.2906,,,133.1235,,
2014/4/2,133.3962,,,133.6894,,,134.0898,,,133.2049,,
2014/4/1,133.6894,,,134.5234,,,134.6345,,,133.6133,,
2014/3/31,134.5234,,,134.7452,,,134.7468,,,133.3923,,
2014/3/28,134.7452,,,134.6025,,,135.0901,,,134.571,,
2014/3/27,134.6025,,,133.4428,,,134.6648,,,133.2026,,
2014/3/26,133.4428,,,133.6633,,,133.8231,,,133.1382,,
2014/3/25,133.6633,,,133.0806,,,133.9779,,,133.0064,,
2014/3/24,133.0806,,,133.0245,,,133.434,,,132.6818,,
2014/3/21,132.944,,,133.2677,,,133.5023,,,132.9005,,
2014/3/20,133.2677,,,134.8893,,,134.8893,,,133.0319,,
2014/3/19,134.8893,,,134.7497,,,135.0171,,,133.9306,,
2014/3/18,134.7497,,,134.1247,,,134.8706,,,133.8039,,
2014/3/17,134.1247,,,134.8972,,,135.1799,,,133.9709,,
2014/3/14,134.8972,,,134.5822,,,135.0857,,,134.2241,,
2014/3/13,134.5822,,,135.0323,,,135.3306,,,134.3259,,
2014/3/12,135.0323,,,135.1758,,,135.2258,,,134.1209,,
2014/3/11,135.1758,,,135.3744,,,135.9583,,,134.9225,,
2014/3/10,135.3744,,,136.1425,,,136.1425,,,134.9272,,
2014/3/7,136.1425,,,136.7388,,,137.1339,,,135.8846,,
2014/3/6,136.7646,,,135.6503,,,136.8028,,,135.4132,,
2014/3/5,135.6503,,,135.9772,,,136.1432,,,135.4217,,
2014/3/4,135.9772,,,135.3445,,,135.993,,,134.5375,,
2014/3/3,135.3445,,,133.9783,,,135.8216,,,133.9783,,
2014/2/28,133.9783,,,133.3316,,,134.057,,,132.8249,,
2014/2/27,133.3316,,,133.4814,,,134.023,,,133.0237,,
2014/2/26,133.4814,,,133.9642,,,133.9642,,,133.3304,,
2014/2/25,133.9642,,,133.8928,,,134.1531,,,133.1774,,
2014/2/24,133.8928,,,133.6884,,,134.4524,,,133.4616,,
2014/2/21,133.6884,,,133.3539,,,133.7527,,,132.9995,,
2014/2/20,133.3539,,,133.711,,,133.711,,,132.6838,,
2014/2/19,133.711,,,132.8354,,,133.7216,,,132.6343,,
2014/2/18,132.8354,,,130.6566,,,132.878,,,130.6566,,
2014/2/14,130.6566,,,130.0861,,,130.8931,,,130.0861,,
2014/2/13,130.0861,,,129.3286,,,130.1085,,,129.0537,,
2014/2/12,129.3286,,,128.8483,,,129.873,,,128.8104,,
2014/2/11,128.8483,,,127.909,,,128.9179,,,127.89,,
2014/2/10,127.909,,,128.4797,,,128.7308,,,127.8525,,
2014/2/7,128.4797,,,128.0807,,,128.7754,,,127.5803,,
2014/2/6,128.0807,,,128.0728,,,129.6342,,,127.9398,,
2014/2/5,128.0728,,,128.3395,,,129.9068,,,127.9289,,
2014/2/4,128.3395,,,126.402,,,128.3823,,,126.402,,
2014/2/3,126.402,,,126.1206,,,126.5773,,,125.6454,,
2014/1/31,126.1206,,,126.3308,,,126.3308,,,125.6205,,
2014/1/30,126.3308,,,127.5899,,,127.5899,,,126.3181,,
2014/1/29,127.5899,,,126.3838,,,127.6673,,,126.1782,,
2014/1/28,126.3838,,,125.5139,,,126.4488,,,125.5139,,
2014/1/27,125.5139,,,127.0015,,,127.6397,,,125.3028,,
2014/1/24,127.0015,,,125.9735,,,127.1769,,,125.9735,,
2014/1/23,125.9735,,,125.7739,,,126.9457,,,125.641,,
2014/1/22,125.7739,,,124.951,,,125.8657,,,124.951,,
2014/1/21,124.951,,,125.1627,,,125.2672,,,124.7252,,
2014/1/17,125.1627,,,125.1452,,,125.3366,,,124.8097,,
2014/1/16,125.1452,,,124.908,,,125.6652,,,124.863,,
2014/1/15,124.908,,,124.7998,,,125.3145,,,124.4382,,
2014/1/14,124.7998,,,124.5161,,,124.9034,,,124.2243,,
2014/1/13,124.5161,,,123.6354,,,124.645,,,123.6354,,
2014/1/10,123.6354,,,122.3268,,,123.8518,,,122.3268,,
2014/1/9,122.3268,,,123.6805,,,123.7833,,,122.2242,,
2014/1/8,123.6805,,,124.8693,,,125.0995,,,123.5833,,
2014/1/7,124.8693,,,125.055,,,125.5497,,,124.7728,,
2014/1/6,125.055,,,124.9538,,,125.3282,,,124.8771,,
2014/1/3,124.9074,,,125.4024,,,125.4909,,,124.6661,,
2014/1/2,125.4024,,,125.7515,,,126.4602,,,125.3641,,
2013/12/31,125.7515,,,127.1369,,,127.1369,,,125.6648,,
2013/12/30,127.1369,,,127.6106,,,127.8315,,,127.0714,,
2013/12/27,127.6106,,,127.4828,,,127.9829,,,127.349,,
2013/12/26,127.4828,,,127.4848,,,127.8017,,,127.286,,
2013/12/24,127.4848,,,127.3361,,,127.6621,,,127.1928,,
2013/12/23,127.3361,,,127.5852,,,127.9514,,,127.2953,,
2013/12/20,127.5852,,,126.7319,,,127.7396,,,126.6936,,
2013/12/19,126.7319,,,126.0287,,,126.7995,,,125.7246,,
2013/12/18,126.0287,,,126.0405,,,126.4593,,,125.871,,
2013/12/17,126.0405,,,126.3384,,,126.4363,,,125.6759,,
2013/12/16,126.3384,,,126.1128,,,126.6594,,,125.5811,,
2013/12/13,126.1128,,,126.3287,,,126.3287,,,125.8573,,
2013/12/12,126.3287,,,127.0614,,,127.2382,,,125.9126,,
2013/12/11,127.0614,,,126.5226,,,127.0973,,,126.2492,,
2013/12/10,126.5226,,,125.9848,,,126.9887,,,125.9848,,
2013/12/9,125.9848,,,125.3806,,,126.2114,,,125.3806,,
2013/12/6,125.3806,,,125.2247,,,125.8878,,,125.0219,,
2013/12/5,125.2247,,,125.0502,,,125.4114,,,124.4891,,
2013/12/4,125.0502,,,124.2091,,,125.3832,,,124.2091,,
2013/12/3,124.2091,,,123.8908,,,124.4055,,,123.464,,
2013/12/2,123.8908,,,124.2192,,,124.3325,,,123.4491,,
2013/11/29,124.2192,,,123.5528,,,124.6415,,,123.5528,,
2013/11/27,123.5528,,,123.7923,,,124.2823,,,123.4798,,
2013/11/26,123.8313,,,123.894,,,124.2801,,,123.3862,,
2013/11/25,123.894,,,123.8111,,,124.2153,,,123.1887,,
2013/11/22,123.8111,,,123.2898,,,123.9894,,,123.2426,,
2013/11/21,123.2898,,,122.4267,,,123.5667,,,122.203,,
2013/11/20,122.4267,,,122.0029,,,122.5091,,,122.0029,,
2013/11/19,122.0029,,,122.4156,,,122.6236,,,122.0029,,
2013/11/18,122.4156,,,123.2125,,,123.3437,,,122.3944,,
2013/11/15,123.2125,,,123.2266,,,123.5207,,,123.0263,,
2013/11/14,123.2266,,,122.8297,,,123.4188,,,122.5861,,
2013/11/13,122.8297,,,123.1134,,,123.4606,,,122.7705,,
2013/11/12,123.1134,,,123.5324,,,123.8971,,,123.0005,,
2013/11/11,123.5324,,,123.2578,,,123.6683,,,123.1805,,
2013/11/8,123.2578,,,122.6904,,,123.2735,,,122.368,,
2013/11/7,122.6904,,,122.9962,,,123.3675,,,122.64,,
2013/11/6,122.9962,,,122.7982,,,123.5008,,,122.7982,,
2013/11/5,122.7904,,,123.1991,,,123.3485,,,122.7103,,
2013/11/4,123.1991,,,123.8667,,,123.8667,,,123.0967,,
2013/11/1,123.8667,,,125.2281,,,125.4584,,,123.8041,,
2013/10/31,125.2281,,,126.6351,,,126.6351,,,125.1943,,
2013/10/30,126.6351,,,126.4931,,,127.0071,,,126.3663,,
2013/10/29,126.4931,,,126.9081,,,126.9604,,,126.2742,,
2013/10/28,126.9081,,,127.5148,,,127.5148,,,126.7793,,
2013/10/25,127.5148,,,127.192,,,127.5857,,,126.7235,,
2013/10/24,127.192,,,127.1134,,,127.4837,,,126.5583,,
2013/10/23,127.1134,,,128.114,,,128.1506,,,127.0654,,
2013/10/22,128.114,,,128.1176,,,128.7663,,,127.8586,,
2013/10/21,128.1176,,,128.6925,,,129.113,,,128.0613,,
2013/10/18,128.6925,,,128.1914,,,128.9205,,,128.1047,,
2013/10/17,128.1914,,,128.255,,,128.8506,,,127.9838,,
2013/10/16,128.255,,,127.7575,,,128.7758,,,127.7575,,
2013/10/15,127.7575,,,128.3229,,,128.4137,,,127.5257,,
2013/10/14,128.3229,,,127.7841,,,128.4352,,,127.7841,,
2013/10/11,127.7841,,,128.1717,,,128.1717,,,127.2409,,
2013/10/10,128.1717,,,127.4037,,,128.5466,,,127.4037,,
2013/10/9,127.4037,,,128.5172,,,128.5172,,,127.1939,,
2013/10/8,128.5172,,,128.1128,,,128.9799,,,128.1128,,
2013/10/7,128.1058,,,127.2601,,,128.2784,,,126.8776,,
2013/10/4,127.2601,,,126.9106,,,127.4159,,,126.7485,,
2013/10/3,126.9106,,,127.225,,,127.4632,,,126.8018,,
2013/10/2,127.225,,,126.2813,,,127.4447,,,125.8492,,
2013/10/1,126.2813,,,127.1103,,,127.1904,,,125.825,,
2013/9/30,127.1103,,,128.0086,,,128.0086,,,126.903,,
2013/9/27,128.0086,,,127.8105,,,128.3194,,,127.5966,,
2013/9/26,127.8105,,,127.4462,,,127.8874,,,127.1612,,
2013/9/25,127.4462,,,126.8541,,,127.8558,,,126.8541,,
2013/9/24,126.8541,,,127.5868,,,127.6728,,,126.6302,,
2013/9/23,127.5868,,,128.294,,,128.294,,,127.4869,,
2013/9/20,128.294,,,130.0015,,,130.0015,,,128.1533,,
2013/9/19,130.0015,,,128.9249,,,130.992,,,128.9249,,
2013/9/18,128.9249,,,128.0217,,,129.4136,,,127.7253,,
2013/9/17,128.0217,,,128.8947,,,129.2982,,,127.8184,,
2013/9/16,128.8947,,,129.3204,,,129.5656,,,128.4649,,
2013/9/13,129.3204,,,129.9055,,,129.9055,,,129.0159,,
2013/9/12,129.9055,,,129.4282,,,129.9366,,,128.6485,,
2013/9/11,129.4282,,,129.2947,,,129.7671,,,129.0688,,
2013/9/10,129.2947,,,130.3404,,,130.3404,,,128.9034,,
2013/9/9,130.3404,,,130.7701,,,130.9473,,,130.1773,,
2013/9/6,130.7701,,,129.7738,,,130.8355,,,129.7738,,
2013/9/5,129.7738,,,130.2919,,,130.531,,,129.3642,,
2013/9/4,130.2919,,,131.6531,,,131.6531,,,129.9876,,
2013/9/3,131.6531,,,130.4445,,,132.01,,,130.4445,,
2013/8/30,130.4445,,,131.6248,,,131.6248,,,130.2812,,
2013/8/29,131.6248,,,132.3689,,,132.3689,,,131.2179,,
2013/8/28,132.3689,,,132.2671,,,133.6283,,,131.9909,,
2013/8/27,132.2671,,,131.4466,,,132.6203,,,131.3545,,
2013/8/26,131.4466,,,130.1809,,,131.7922,,,130.1809,,
2013/8/23,130.1809,,,128.9987,,,130.336,,,128.9987,,
2013/8/22,128.9987,,,129.0703,,,129.502,,,128.9335,,
2013/8/21,129.0703,,,129.4884,,,129.7719,,,128.9661,,
2013/8/20,129.4884,,,130.2028,,,130.2028,,,129.1383,,
2013/8/19,130.2028,,,129.6059,,,130.5384,,,129.6059,,
2013/8/16,129.6059,,,129.5324,,,129.9133,,,129.2477,,
2013/8/15,129.5324,,,127.998,,,129.5945,,,127.7924,,
2013/8/14,127.998,,,127.0566,,,128.0232,,,126.8019,,
2013/8/13,127.0566,,,127.2361,,,128.0858,,,126.9434,,
2013/8/12,127.2361,,,125.7598,,,127.5611,,,125.7598,,
2013/8/9,125.5741,,,125.5619,,,125.8918,,,125.2462,,
2013/8/8,125.024,,,124.5699,,,125.1265,,,123.9948,,
2013/8/7,123.7342,,,123.9786,,,124.1069,,,123.6052,,
2013/8/6,124.2756,,,125.2289,,,125.2456,,,124.1945,,
2013/8/5,125.0184,,,124.9119,,,125.1832,,,124.75,,
2013/8/2,125.6846,,,126.0603,,,126.5523,,,125.5954,,
2013/8/1,126.2615,,,126.89,,,127.0588,,,126.0535,,
2013/7/31,126.1571,,,125.4903,,,126.1902,,,125.0784,,
2013/7/30,125.2678,,,125.6391,,,126.0809,,,125.0741,,
2013/7/29,126.1692,,,126.5265,,,126.5919,,,125.9051,,
2013/7/26,126.6167,,,127.307,,,127.307,,,126.5042,,
2013/7/25,127.7838,,,127.9974,,,128.3232,,,127.388,,
2013/7/24,128.4953,,,129.6181,,,129.8079,,,128.291,,
2013/7/23,129.6824,,,129.4204,,,129.9311,,,129.3227,,
2013/7/22,129.8644,,,129.8994,,,130.1832,,,129.5942,,
2013/7/19,129.6615,,,129.6461,,,129.8747,,,129.4219,,
2013/7/18,129.4876,,,128.371,,,129.6754,,,128.3682,,
