Date,PX_LAST,Change,% Change,PX_OPEN,Change,% Change,PX_HIGH,Change,% Change,PX_LOW,Change,% Change
2012/8/17,1418.16,,,1415.84,,,1418.71,,,1414.67,,
2012/8/16,1415.51,,,1405.57,,,1417.44,,,1404.15,,
2012/8/15,1405.53,,,1403.89,,,1407.73,,,1401.83,,
2012/8/14,1403.93,,,1404.36,,,1410.03,,,1400.6,,
2012/8/13,1404.11,,,1405.87,,,1405.87,,,1397.32,,
2012/8/10,1405.87,,,1402.58,,,1405.98,,,1395.62,,
2012/8/9,1402.8,,,1402.26,,,1405.95,,,1398.8,,
2012/8/8,1402.22,,,1401.23,,,1404.14,,,1396.13,,
2012/8/7,1401.35,,,1394.46,,,1407.14,,,1394.46,,
2012/8/6,1394.23,,,1391.04,,,1399.63,,,1391.04,,
2012/8/3,1390.99,,,1365.45,,,1394.16,,,1365.45,,
2012/8/2,1365,,,1375.13,,,1375.13,,,1354.65,,
2012/8/1,1375.14,,,1379.32,,,1385.03,,,1373.35,,
2012/7/31,1379.32,,,1385.27,,,1387.16,,,1379.17,,
2012/7/30,1385.3,,,1385.94,,,1391.74,,,1381.37,,
2012/7/27,1385.97,,,1360.05,,,1389.19,,,1360.05,,
2012/7/26,1360.02,,,1338.17,,,1363.13,,,1338.17,,
2012/7/25,1337.89,,,1338.35,,,1343.98,,,1331.5,,
2012/7/24,1338.31,,,1350.52,,,1351.53,,,1329.24,,
2012/7/23,1350.52,,,1362.34,,,1362.34,,,1337.56,,
2012/7/20,1362.66,,,1376.51,,,1376.51,,,1362.19,,
2012/7/19,1376.51,,,1373.01,,,1380.39,,,1371.21,,
2012/7/18,1372.78,,,1363.58,,,1375.26,,,1358.96,,
2012/7/17,1363.67,,,1353.68,,,1365.36,,,1345.07,,
2012/7/16,1353.64,,,1356.5,,,1357.26,,,1348.51,,
2012/7/13,1356.78,,,1334.81,,,1357.7,,,1334.81,,
2012/7/12,1334.76,,,1341.29,,,1341.29,,,1325.41,,
2012/7/11,1341.45,,,1341.4,,,1345,,,1333.25,,
2012/7/10,1341.47,,,1352.96,,,1361.54,,,1336.27,,
2012/7/9,1352.46,,,1354.66,,,1354.87,,,1346.65,,
2012/7/6,1354.68,,,1367.09,,,1367.09,,,1348.03,,
2012/7/5,1367.58,,,1373.72,,,1373.85,,,1363.02,,
2012/7/3,1374.02,,,1365.75,,,1374.81,,,1363.53,,
2012/7/2,1365.51,,,1362.33,,,1366.35,,,1355.7,,
2012/6/29,1362.16,,,1330.12,,,1362.17,,,1330.12,,
2012/6/28,1329.04,,,1331.52,,,1331.52,,,1313.29,,
2012/6/27,1331.85,,,1320.71,,,1334.4,,,1320.71,,
2012/6/26,1319.99,,,1314.09,,,1324.24,,,1310.3,,
2012/6/25,1313.72,,,1334.9,,,1334.9,,,1309.27,,
2012/6/22,1335.02,,,1325.92,,,1337.82,,,1325.92,,
2012/6/21,1325.51,,,1355.43,,,1358.27,,,1324.41,,
2012/6/20,1355.69,,,1358.04,,,1361.57,,,1346.45,,
2012/6/19,1357.98,,,1344.83,,,1363.46,,,1344.83,,
2012/6/18,1344.78,,,1342.42,,,1348.22,,,1334.46,,
2012/6/15,1342.84,,,1329.19,,,1343.32,,,1329.19,,
2012/6/14,1329.1,,,1314.88,,,1333.68,,,1314.14,,
2012/6/13,1314.88,,,1324.02,,,1327.28,,,1310.51,,
2012/6/12,1324.18,,,1309.4,,,1324.31,,,1306.62,,
2012/6/11,1308.93,,,1325.72,,,1335.52,,,1307.73,,
2012/6/8,1325.66,,,1314.99,,,1325.81,,,1307.77,,
2012/6/7,1314.99,,,1316.15,,,1329.05,,,1312.68,,
2012/6/6,1315.13,,,1285.61,,,1315.13,,,1285.61,,
2012/6/5,1285.5,,,1277.82,,,1287.62,,,1274.16,,
2012/6/4,1278.18,,,1278.29,,,1282.55,,,1266.74,,
2012/6/1,1278.05,,,1309.87,,,1309.87,,,1277.25,,
2012/5/31,1310.33,,,1313.09,,,1319.74,,,1298.9,,
2012/5/30,1313.32,,,1331.25,,,1331.25,,,1310.76,,
2012/5/29,1332.42,,,1318.9,,,1334.93,,,1318.9,,
2012/5/25,1317.82,,,1320.81,,,1324.2,,,1314.23,,
2012/5/24,1320.68,,,1318.72,,,1324.14,,,1310.5,,
2012/5/23,1318.86,,,1316.02,,,1320.71,,,1296.53,,
2012/5/22,1316.63,,,1316.09,,,1328.49,,,1310.04,,
2012/5/21,1315.99,,,1295.73,,,1316.39,,,1295.73,,
2012/5/18,1295.22,,,1305.05,,,1312.24,,,1291.98,,
2012/5/17,1304.86,,,1324.82,,,1326.36,,,1304.86,,
2012/5/16,1324.8,,,1330.78,,,1341.78,,,1324.79,,
2012/5/15,1330.66,,,1338.36,,,1344.94,,,1328.41,,
2012/5/14,1338.35,,,1351.93,,,1351.93,,,1336.61,,
2012/5/11,1353.39,,,1358.11,,,1365.66,,,1348.89,,
2012/5/10,1357.99,,,1354.58,,,1365.88,,,1354.58,,
2012/5/9,1354.58,,,1363.2,,,1363.73,,,1343.13,,
2012/5/8,1363.72,,,1369.16,,,1369.16,,,1347.75,,
2012/5/7,1369.58,,,1368.79,,,1373.91,,,1363.94,,
2012/5/4,1369.1,,,1391.51,,,1391.51,,,1367.96,,
2012/5/3,1391.57,,,1402.32,,,1403.07,,,1388.71,,
2012/5/2,1402.31,,,1405.5,,,1405.5,,,1393.92,,
2012/5/1,1405.82,,,1397.86,,,1415.32,,,1395.73,,
2012/4/30,1397.91,,,1403.26,,,1403.26,,,1394,,
2012/4/27,1403.36,,,1400.19,,,1406.64,,,1397.31,,
2012/4/26,1399.98,,,1390.64,,,1402.09,,,1387.28,,
2012/4/25,1390.69,,,1372.11,,,1391.37,,,1372.11,,
2012/4/24,1371.97,,,1366.97,,,1375.57,,,1366.82,,
2012/4/23,1366.94,,,1378.53,,,1378.53,,,1358.79,,
2012/4/20,1378.53,,,1376.96,,,1387.4,,,1376.96,,
2012/4/19,1376.92,,,1385.08,,,1390.46,,,1370.3,,
2012/4/18,1385.14,,,1390.78,,,1390.78,,,1383.29,,
2012/4/17,1390.78,,,1369.57,,,1392.76,,,1369.57,,
2012/4/16,1369.57,,,1370.27,,,1379.66,,,1365.38,,
2012/4/13,1370.26,,,1387.61,,,1387.61,,,1369.85,,
2012/4/12,1387.57,,,1368.77,,,1388.13,,,1368.77,,
2012/4/11,1368.7,,,1358.98,,,1374.71,,,1358.98,,
2012/4/10,1358.59,,,1382.18,,,1383.01,,,1357.38,,
2012/4/9,1382.2,,,1397.45,,,1397.45,,,1378.24,,
2012/4/5,1398.08,,,1398.79,,,1401.6,,,1392.92,,
2012/4/4,1398.96,,,1413.09,,,1413.09,,,1394.09,,
2012/4/3,1413.38,,,1418.98,,,1419,,,1404.62,,
2012/4/2,1419.04,,,1408.47,,,1422.38,,,1404.46,,
2012/3/30,1408.47,,,1403.31,,,1410.89,,,1401.42,,
2012/3/29,1403.28,,,1405.39,,,1405.39,,,1391.56,,
2012/3/28,1405.54,,,1412.52,,,1413.65,,,1397.2,,
2012/3/27,1412.52,,,1416.55,,,1419.15,,,1411.95,,
2012/3/26,1416.51,,,1397.11,,,1416.58,,,1397.11,,
2012/3/23,1397.11,,,1392.78,,,1399.18,,,1386.87,,
2012/3/22,1392.79,,,1402.89,,,1402.89,,,1388.73,,
2012/3/21,1402.89,,,1405.52,,,1407.75,,,1400.64,,
2012/3/20,1405.52,,,1409.59,,,1409.59,,,1397.68,,
2012/3/19,1409.75,,,1404.17,,,1414,,,1402.43,,
2012/3/16,1404.17,,,1402.55,,,1405.88,,,1401.47,,
2012/3/15,1402.6,,,1394.17,,,1402.63,,,1392.78,,
2012/3/14,1394.28,,,1395.95,,,1399.42,,,1389.97,,
2012/3/13,1395.95,,,1371.92,,,1396.13,,,1371.92,,
2012/3/12,1371.09,,,1370.78,,,1373.04,,,1366.69,,
2012/3/9,1370.87,,,1365.97,,,1374.76,,,1365.97,,
2012/3/8,1365.91,,,1352.65,,,1368.72,,,1352.65,,
2012/3/7,1352.63,,,1343.39,,,1354.85,,,1343.39,,
2012/3/6,1343.36,,,1363.63,,,1363.63,,,1340.03,,
2012/3/5,1364.34,,,1369.59,,,1369.59,,,1359.13,,
2012/3/2,1369.63,,,1374.09,,,1374.53,,,1366.42,,
2012/3/1,1374.09,,,1365.9,,,1376.17,,,1365.9,,
2012/2/29,1365.68,,,1372.2,,,1378.04,,,1363.81,,
2012/2/28,1372.17,,,1367.56,,,1373.09,,,1365.97,,
2012/2/27,1367.59,,,1365.2,,,1371.94,,,1354.92,,
2012/2/24,1365.74,,,1363.46,,,1368.92,,,1363.46,,
2012/2/23,1363.46,,,1357.53,,,1364.24,,,1352.28,,
2012/2/22,1357.66,,,1362.11,,,1362.7,,,1355.53,,
2012/2/21,1362.21,,,1361.22,,,1367.76,,,1358.11,,
2012/2/17,1361.23,,,1358.06,,,1363.4,,,1357.24,,
2012/2/16,1358.04,,,1342.61,,,1359.02,,,1341.22,,
2012/2/15,1343.23,,,1350.52,,,1355.87,,,1340.8,,
2012/2/14,1350.5,,,1351.3,,,1351.3,,,1340.83,,
2012/2/13,1351.77,,,1343.06,,,1353.35,,,1343.06,,
2012/2/10,1342.64,,,1351.21,,,1351.21,,,1337.35,,
2012/2/9,1351.95,,,1349.97,,,1354.32,,,1344.63,,
2012/2/8,1349.96,,,1347.04,,,1351,,,1341.95,,
2012/2/7,1347.05,,,1344.33,,,1349.24,,,1335.92,,
2012/2/6,1344.33,,,1344.32,,,1344.36,,,1337.52,,
2012/2/3,1344.9,,,1326.21,,,1345.34,,,1326.21,,
2012/2/2,1325.54,,,1324.24,,,1329.19,,,1321.57,,
2012/2/1,1324.09,,,1312.45,,,1330.52,,,1312.45,,
2012/1/31,1312.41,,,1313.53,,,1321.41,,,1306.69,,
2012/1/30,1313.01,,,1316.16,,,1316.16,,,1300.49,,
2012/1/27,1316.33,,,1318.25,,,1320.06,,,1311.72,,
2012/1/26,1318.43,,,1326.28,,,1333.47,,,1313.6,,
2012/1/25,1326.05,,,1314.4,,,1328.3,,,1307.65,,
2012/1/24,1314.65,,,1315.96,,,1315.96,,,1306.06,,
2012/1/23,1316,,,1315.29,,,1322.28,,,1309.89,,
2012/1/20,1315.38,,,1314.49,,,1315.38,,,1309.17,,
2012/1/19,1314.5,,,1308.07,,,1315.49,,,1308.07,,
2012/1/18,1308.04,,,1293.65,,,1308.11,,,1290.99,,
2012/1/17,1293.67,,,1290.22,,,1303,,,1290.22,,
2012/1/13,1289.09,,,1294.82,,,1294.82,,,1277.58,,
2012/1/12,1295.5,,,1292.48,,,1296.82,,,1285.77,,
2012/1/11,1292.48,,,1292.02,,,1293.8,,,1285.41,,
2012/1/10,1292.08,,,1280.77,,,1296.46,,,1280.77,,
2012/1/9,1280.7,,,1277.83,,,1281.99,,,1274.55,,
2012/1/6,1277.81,,,1280.93,,,1281.84,,,1273.34,,
2012/1/5,1281.06,,,1277.3,,,1283.05,,,1265.26,,
2012/1/4,1277.3,,,1277.03,,,1278.73,,,1268.1,,
2012/1/3,1277.06,,,1258.86,,,1284.62,,,1258.86,,
2011/12/30,1257.61,,,1262.82,,,1264.12,,,1257.46,,
2011/12/29,1263.02,,,1249.75,,,1263.54,,,1249.75,,
2011/12/28,1249.64,,,1265.38,,,1265.85,,,1248.64,,
2011/12/27,1265.43,,,1265.02,,,1269.37,,,1262.3,,
2011/12/23,1265.33,,,1254,,,1265.42,,,1254,,
2011/12/22,1254,,,1243.72,,,1255.22,,,1243.72,,
2011/12/21,1243.72,,,1241.25,,,1245.09,,,1229.51,,
2011/12/20,1241.31,,,1205.72,,,1242.82,,,1205.72,,
2011/12/19,1205.35,,,1219.74,,,1224.57,,,1202.37,,
2011/12/16,1219.66,,,1216.09,,,1231.04,,,1215.2,,
2011/12/15,1215.75,,,1212.12,,,1225.6,,,1212.12,,
2011/12/14,1211.82,,,1225.73,,,1225.73,,,1209.47,,
2011/12/13,1225.73,,,1236.83,,,1249.86,,,1219.43,,
2011/12/12,1236.47,,,1255.05,,,1255.05,,,1227.25,,
2011/12/9,1255.19,,,1234.48,,,1258.25,,,1234.48,,
2011/12/8,1234.35,,,1260.87,,,1260.87,,,1231.47,,
2011/12/7,1261.01,,,1258.14,,,1267.06,,,1244.8,,
2011/12/6,1258.47,,,1257.19,,,1266.03,,,1253.03,,
2011/12/5,1257.08,,,1244.33,,,1266.73,,,1244.33,,
2011/12/2,1244.28,,,1246.03,,,1260.08,,,1243.35,,
2011/12/1,1244.58,,,1246.91,,,1251.09,,,1239.73,,
2011/11/30,1246.96,,,1196.72,,,1247.11,,,1196.72,,
2011/11/29,1195.19,,,1192.56,,,1203.67,,,1191.8,,
2011/11/28,1192.55,,,1158.67,,,1197.35,,,1158.67,,
2011/11/25,1158.67,,,1161.41,,,1172.66,,,1158.66,,
2011/11/23,1161.79,,,1187.48,,,1187.48,,,1161.79,,
2011/11/22,1188.04,,,1192.98,,,1196.81,,,1181.65,,
2011/11/21,1192.98,,,1215.62,,,1215.62,,,1183.16,,
2011/11/18,1215.65,,,1216.19,,,1223.51,,,1211.36,,
2011/11/17,1216.13,,,1236.56,,,1237.73,,,1209.43,,
2011/11/16,1236.91,,,1257.81,,,1259.61,,,1235.67,,
2011/11/15,1257.81,,,1251.7,,,1264.25,,,1244.34,,
2011/11/14,1251.78,,,1263.85,,,1263.85,,,1246.68,,
2011/11/11,1263.86,,,1240.12,,,1266.98,,,1240.12,,
2011/11/10,1239.69,,,1229.59,,,1246.22,,,1227.7,,
2011/11/9,1229.1,,,1275.18,,,1275.18,,,1226.64,,
2011/11/8,1275.92,,,1261.12,,,1277.55,,,1254.99,,
2011/11/7,1261.12,,,1253.21,,,1261.7,,,1240.75,,
2011/11/4,1253.23,,,1260.82,,,1260.82,,,1238.92,,
2011/11/3,1261.15,,,1238.25,,,1263.21,,,1234.81,,
2011/11/2,1237.9,,,1219.62,,,1242.48,,,1219.62,,
2011/11/1,1218.28,,,1251,,,1251,,,1215.42,,
2011/10/31,1253.3,,,1284.96,,,1284.96,,,1253.16,,
2011/10/28,1285.09,,,1284.39,,,1287.08,,,1277.01,,
2011/10/27,1284.59,,,1243.97,,,1292.66,,,1243.97,,
2011/10/26,1242,,,1229.17,,,1246.28,,,1221.06,,
2011/10/25,1229.05,,,1254.19,,,1254.19,,,1226.79,,
2011/10/24,1254.19,,,1238.72,,,1256.55,,,1238.72,,
2011/10/21,1238.25,,,1215.39,,,1239.03,,,1215.39,,
2011/10/20,1215.39,,,1209.92,,,1219.53,,,1197.34,,
2011/10/19,1209.88,,,1223.46,,,1229.64,,,1206.31,,
2011/10/18,1225.38,,,1200.75,,,1233.1,,,1191.48,,
2011/10/17,1200.86,,,1224.47,,,1224.47,,,1198.55,,
2011/10/14,1224.58,,,1205.65,,,1224.61,,,1205.65,,
2011/10/13,1203.66,,,1206.96,,,1207.46,,,1190.58,,
2011/10/12,1207.25,,,1196.19,,,1220.25,,,1196.19,,
2011/10/11,1195.54,,,1194.6,,,1199.24,,,1187.3,,
2011/10/10,1194.89,,,1158.15,,,1194.91,,,1158.15,,
2011/10/7,1155.46,,,1165.03,,,1171.4,,,1150.26,,
2011/10/6,1164.97,,,1144.11,,,1165.55,,,1134.95,,
2011/10/5,1144.03,,,1124.03,,,1146.07,,,1115.68,,
2011/10/4,1123.95,,,1097.42,,,1125.12,,,1074.77,,
2011/10/3,1099.23,,,1131.21,,,1138.99,,,1098.92,,
2011/9/30,1131.42,,,1159.93,,,1159.93,,,1131.34,,
2011/9/29,1160.4,,,1151.74,,,1175.87,,,1139.93,,
2011/9/28,1151.06,,,1175.39,,,1184.71,,,1150.4,,
2011/9/27,1175.38,,,1163.32,,,1195.86,,,1163.32,,
2011/9/26,1162.95,,,1136.91,,,1164.19,,,1131.07,,
2011/9/23,1136.43,,,1128.82,,,1141.72,,,1121.36,,
2011/9/22,1129.56,,,1164.55,,,1164.55,,,1114.22,,
2011/9/21,1166.76,,,1203.63,,,1206.3,,,1166.21,,
2011/9/20,1202.09,,,1204.5,,,1220.39,,,1201.29,,
2011/9/19,1204.09,,,1214.99,,,1214.99,,,1188.36,,
2011/9/16,1216.01,,,1209.21,,,1220.06,,,1204.46,,
2011/9/15,1209.11,,,1189.44,,,1209.11,,,1189.44,,
2011/9/14,1188.67,,,1173.32,,,1202.38,,,1162.73,,
2011/9/13,1172.87,,,1162.59,,,1176.41,,,1157.44,,
2011/9/12,1162.27,,,1153.5,,,1162.52,,,1136.07,,
2011/9/9,1154.23,,,1185.37,,,1185.37,,,1148.37,,
2011/9/8,1185.9,,,1197.98,,,1204.4,,,1183.34,,
2011/9/7,1198.62,,,1165.85,,,1198.62,,,1165.85,,
2011/9/6,1165.24,,,1173.97,,,1173.97,,,1140.13,,
2011/9/2,1173.97,,,1203.9,,,1203.9,,,1170.56,,
2011/9/1,1204.42,,,1219.12,,,1229.29,,,1203.85,,
2011/8/31,1218.89,,,1213,,,1230.71,,,1209.35,,
2011/8/30,1212.92,,,1209.76,,,1220.1,,,1195.77,,
2011/8/29,1210.09,,,1177.91,,,1210.28,,,1177.91,,
2011/8/26,1176.8,,,1158.85,,,1181.23,,,1135.91,,
2011/8/25,1159.27,,,1176.69,,,1190.68,,,1155.47,,
2011/8/24,1177.6,,,1162.16,,,1178.56,,,1156.3,,
2011/8/23,1162.35,,,1124.36,,,1162.35,,,1122.91,,
2011/8/22,1123.82,,,1123.55,,,1145.49,,,1121.09,,
2011/8/19,1123.53,,,1140.47,,,1154.54,,,1122.05,,
2011/8/18,1140.65,,,1189.62,,,1189.62,,,1131.03,,
2011/8/17,1193.88,,,1192.89,,,1208.47,,,1184.36,,
2011/8/16,1192.76,,,1204.22,,,1204.22,,,1180.53,,
2011/8/15,1204.49,,,1178.86,,,1204.49,,,1178.86,,
2011/8/12,1178.81,,,1172.87,,,1189.04,,,1170.74,,
2011/8/11,1172.64,,,1121.3,,,1186.29,,,1121.3,,
2011/8/10,1120.76,,,1171.77,,,1171.77,,,1118.01,,
2011/8/9,1172.53,,,1120.23,,,1172.88,,,1101.54,,
2011/8/8,1119.46,,,1198.48,,,1198.48,,,1119.28,,
2011/8/5,1199.38,,,1200.28,,,1218.11,,,1168.09,,
2011/8/4,1200.07,,,1260.23,,,1260.23,,,1199.54,,
2011/8/3,1260.34,,,1254.25,,,1261.2,,,1234.56,,
2011/8/2,1254.05,,,1286.56,,,1286.56,,,1254.03,,
2011/8/1,1286.94,,,1292.59,,,1307.38,,,1274.73,,
2011/7/29,1292.28,,,1300.12,,,1304.16,,,1282.86,,
2011/7/28,1300.67,,,1304.84,,,1316.32,,,1299.16,,
2011/7/27,1304.89,,,1331.91,,,1331.91,,,1303.49,,
2011/7/26,1331.94,,,1337.39,,,1338.51,,,1329.59,,
2011/7/25,1337.43,,,1344.32,,,1344.32,,,1331.09,,
2011/7/22,1345.02,,,1343.8,,,1346.1,,,1336.95,,
2011/7/21,1343.8,,,1325.65,,,1347,,,1325.65,,
2011/7/20,1325.84,,,1328.66,,,1330.43,,,1323.65,,
2011/7/19,1326.73,,,1307.07,,,1328.14,,,1307.07,,
2011/7/18,1305.44,,,1315.94,,,1315.94,,,1295.92,,
2011/7/15,1316.14,,,1308.87,,,1317.7,,,1307.52,,
2011/7/14,1308.87,,,1317.74,,,1326.88,,,1306.51,,
2011/7/13,1317.72,,,1314.45,,,1331.48,,,1314.45,,
2011/7/12,1313.64,,,1319.61,,,1327.17,,,1313.33,,
2011/7/11,1319.49,,,1343.31,,,1343.31,,,1316.42,,
2011/7/8,1343.8,,,1352.39,,,1352.39,,,1333.71,,
2011/7/7,1353.22,,,1339.62,,,1356.48,,,1339.62,,
2011/7/6,1339.22,,,1337.56,,,1340.94,,,1330.92,,
2011/7/5,1337.88,,,1339.59,,,1340.89,,,1334.3,,
2011/7/1,1339.67,,,1320.64,,,1341.01,,,1318.18,,
2011/6/30,1320.64,,,1307.64,,,1321.97,,,1307.64,,
2011/6/29,1307.41,,,1296.85,,,1309.21,,,1296.85,,
2011/6/28,1296.67,,,1280.21,,,1296.8,,,1280.21,,
2011/6/27,1280.1,,,1268.44,,,1284.91,,,1267.53,,
2011/6/24,1268.44,,,1283.04,,,1283.93,,,1267.24,,
2011/6/23,1283.5,,,1286.6,,,1286.6,,,1262.87,,
2011/6/22,1287.14,,,1295.48,,,1298.61,,,1286.79,,
2011/6/21,1295.52,,,1278.4,,,1297.62,,,1278.4,,
2011/6/20,1278.36,,,1271.5,,,1280.42,,,1267.56,,
2011/6/17,1271.5,,,1268.58,,,1279.82,,,1267.4,,
2011/6/16,1267.64,,,1265.53,,,1274.11,,,1258.07,,
2011/6/15,1265.42,,,1287.87,,,1287.87,,,1261.9,,
2011/6/14,1287.87,,,1272.22,,,1292.5,,,1272.22,,
2011/6/13,1271.83,,,1271.31,,,1277.04,,,1265.64,,
2011/6/10,1270.98,,,1288.6,,,1288.6,,,1268.28,,
2011/6/9,1289,,,1279.63,,,1294.54,,,1279.63,,
2011/6/8,1279.56,,,1284.63,,,1287.04,,,1277.42,,
2011/6/7,1284.94,,,1286.31,,,1296.22,,,1284.74,,
2011/6/6,1286.17,,,1300.26,,,1300.26,,,1284.72,,
2011/6/3,1300.16,,,1312.94,,,1312.94,,,1297.9,,
2011/6/2,1312.94,,,1314.55,,,1318.03,,,1305.61,,
2011/6/1,1314.55,,,1345.2,,,1345.2,,,1313.71,,
2011/5/31,1345.2,,,1331.1,,,1345.2,,,1331.1,,
2011/5/27,1331.1,,,1325.69,,,1334.62,,,1325.69,,
2011/5/26,1325.69,,,1320.64,,,1328.51,,,1314.41,,
2011/5/25,1320.47,,,1316.36,,,1325.86,,,1311.8,,
2011/5/24,1316.28,,,1317.7,,,1323.72,,,1313.87,,
2011/5/23,1317.37,,,1333.07,,,1333.07,,,1312.88,,
2011/5/20,1333.27,,,1342,,,1342,,,1330.67,,
2011/5/19,1343.6,,,1342.4,,,1346.82,,,1336.36,,
2011/5/18,1340.68,,,1328.54,,,1341.82,,,1326.59,,
2011/5/17,1328.98,,,1326.1,,,1330.42,,,1318.51,,
2011/5/16,1329.47,,,1334.77,,,1343.33,,,1327.32,,
2011/5/13,1337.77,,,1348.69,,,1350.47,,,1333.36,,
2011/5/12,1348.65,,,1339.39,,,1351.05,,,1332.03,,
2011/5/11,1342.08,,,1354.51,,,1354.51,,,1336.36,,
2011/5/10,1357.16,,,1348.34,,,1359.44,,,1348.34,,
2011/5/9,1346.3,,,1340.2,,,1349.44,,,1338.64,,
2011/5/6,1340.2,,,1340.24,,,1354.36,,,1335.58,,
2011/5/5,1335.1,,,1344.16,,,1348,,,1329.17,,
2011/5/4,1347.32,,,1355.9,,,1355.9,,,1341.5,,
2011/5/3,1356.62,,,1359.76,,,1360.84,,,1349.52,,
2011/5/2,1361.22,,,1365.21,,,1370.58,,,1358.59,,
2011/4/29,1363.61,,,1360.14,,,1364.56,,,1358.69,,
2011/4/28,1360.48,,,1353.86,,,1361.71,,,1353.6,,
2011/4/27,1355.66,,,1348.43,,,1357.49,,,1344.25,,
2011/4/26,1347.24,,,1336.75,,,1349.55,,,1336.75,,
2011/4/25,1335.25,,,1337.14,,,1337.55,,,1331.47,,
2011/4/21,1337.38,,,1333.23,,,1337.49,,,1332.83,,
2011/4/20,1330.36,,,1319.12,,,1332.66,,,1319.12,,
2011/4/19,1312.62,,,1305.99,,,1312.7,,,1303.97,,
2011/4/18,1305.14,,,1313.35,,,1313.35,,,1294.7,,
2011/4/15,1319.68,,,1314.54,,,1322.88,,,1313.68,,
2011/4/14,1314.52,,,1311.13,,,1316.79,,,1302.42,,
2011/4/13,1314.41,,,1314.03,,,1321.35,,,1309.19,,
2011/4/12,1314.16,,,1321.96,,,1321.96,,,1309.51,,
2011/4/11,1324.46,,,1329.01,,,1333.77,,,1321.06,,
2011/4/8,1328.17,,,1336.16,,,1339.46,,,1322.94,,
2011/4/7,1333.51,,,1334.82,,,1338.8,,,1326.56,,
2011/4/6,1335.54,,,1335.94,,,1339.38,,,1331.09,,
2011/4/5,1332.63,,,1332.03,,,1338.21,,,1330.03,,
2011/4/4,1332.87,,,1333.56,,,1336.74,,,1329.1,,
2011/4/1,1332.41,,,1329.48,,,1337.85,,,1328.89,,
2011/3/31,1325.83,,,1327.44,,,1329.77,,,1325.03,,
2011/3/30,1328.26,,,1321.89,,,1331.74,,,1321.89,,
2011/3/29,1319.44,,,1309.37,,,1319.45,,,1305.26,,
2011/3/28,1310.19,,,1315.45,,,1319.74,,,1310.19,,
2011/3/25,1313.8,,,1311.8,,,1319.18,,,1310.15,,
2011/3/24,1309.66,,,1300.61,,,1311.34,,,1297.74,,
2011/3/23,1297.54,,,1292.19,,,1300.51,,,1284.05,,
2011/3/22,1293.77,,,1298.29,,,1299.35,,,1292.7,,
2011/3/21,1298.38,,,1281.65,,,1300.58,,,1281.65,,
2011/3/18,1279.2,,,1276.71,,,1288.88,,,1276.18,,
2011/3/17,1273.71,,,1261.61,,,1278.88,,,1261.61,,
2011/3/16,1256.88,,,1279.46,,,1280.91,,,1249.05,,
2011/3/15,1281.87,,,1288.46,,,1288.46,,,1261.12,,
2011/3/14,1296.39,,,1301.19,,,1301.19,,,1286.37,,
2011/3/11,1304.28,,,1293.43,,,1308.35,,,1291.99,,
2011/3/10,1295.11,,,1315.72,,,1315.72,,,1294.21,,
2011/3/9,1320.03,,,1319.92,,,1323.21,,,1312.27,,
2011/3/8,1321.82,,,1311.05,,,1325.74,,,1306.86,,
2011/3/7,1310.13,,,1322.72,,,1327.68,,,1303.99,,
2011/3/4,1321.15,,,1330.73,,,1331.08,,,1312.59,,
2011/3/3,1330.97,,,1312.37,,,1332.28,,,1312.37,,
2011/3/2,1308.44,,,1305.47,,,1314.19,,,1302.58,,
2011/3/1,1306.33,,,1328.64,,,1332.09,,,1306.14,,
